titles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Hot Tub Time Machine,0.0,0.0,0.0,0.0022551113937797885,0.0,0.0,0.0,0.0,0.014966871115992021,0.0,0.0,0.011762761151449965,0.0,0.0,0.0,0.0,0.0013810755652942828,0.012635861229007775,0.0,0.0004589680841312112,0.0,0.0,0.0,0.0,0.004289830779075213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006817396394927086,0.0,0.0,0.00022934470113376875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005044802159716349,0.0,0.0,0.009945657675987263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02606759732542789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04103435329523259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060252549140822,0.0,0.0,0.0,0.7060252549140822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Get Him to the Greek,0.0,0.0,0.0,0.0,0.0,0.00027789049765877865,0.0,0.0002927153140517387,0.0,0.0,0.0,0.0005136070233108972,0.0,0.001378970037646267,0.00018723706342800654,0.0,0.0,0.00012153053297070027,0.0,0.0,0.0,6.188836070784832e-05,0.0,0.0,0.0,0.0,3.218400726834333e-05,0.0,0.0,0.0,0.0002963766288774153,0.0,3.752010358118482e-05,0.0,0.0,0.0,0.00012113822214766068,0.0,0.0,0.006586965388885836,0.00012437969721576197,0.0005012310963283742,0.0,0.0,0.0,0.0005831320851542242,0.0,0.0,0.00015593624855131797,0.0002221815649977719,0.0,0.0,0.00028706198399030354,8.41916079323619e-05,0.0,0.00013052846028512505,0.0,0.0003380998318563311,9.104667246733579e-05,0.0,0.0,0.0004216658678213613,0.0,0.0,0.0026395006244622206,0.00046153687217166694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029773536777266516,0.0007397180604778998,8.228370465626511e-05,0.00025841324047374615,0.013893559897681295,0.0,0.0035264176489281603,0.0019150320352047568,0.0,0.0,0.004286738350540662,0.0,0.0,0.0,0.0,0.0010067316988766493,0.0,0.0,0.0003754126236346247,0.0,0.0,0.0,0.0,0.007418201470479733,0.0,0.0,0.0,0.7069839736700602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069839736700602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hereafter,0.0,0.0,0.0,0.0,0.008988974645733498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3323973204765401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008042628047266026,0.0,0.016685541167717862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043021142580548934,0.0,0.0,0.0,0.0,0.010657830823140526,0.0,0.0,0.0,0.0,0.017044312972981625,0.0,0.0,0.0,0.00040549927754622686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000819567498586705,0.0015233242813915099,0.001225013158351562,0.0,0.0,0.0,0.0,0.0,0.05192590513320763,0.0,2.6506551175208166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036610279628120817,0.0,0.0,0.0,0.0,0.5763305568596511,0.0,0.5763305568596511,0.0,0.0,0.0,0.0,0.5763305568596511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lone Ranger,0.0,0.0,0.0,0.0,0.0,0.0011947639888971293,0.0,0.0,0.0,0.0,0.0,0.012894065508114474,0.0,0.0,0.0,4.150857184601309e-05,0.0008983577013055031,0.00010807899611886234,0.0,0.0001839806921902318,0.0,0.0006182881573495148,0.0,0.0,0.0,0.00011142569034537333,0.0,8.179604697713665e-05,0.0,0.0003708240078744965,0.0,6.329313155118477e-06,0.0,0.0,0.0,0.0002278812812814434,0.0,0.0,0.0012453970617938995,0.000589758859745179,0.0,0.0,0.001360380773068709,0.0,0.0,0.0,0.0,0.0,0.0,0.00014041419136663673,0.0,0.0,0.0009965421871290787,0.0002967938545833577,1.1854652562293241e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017750245976092056,0.0,0.00265710324519611,0.0,0.0008565614231996436,0.0,0.0,0.0,0.0010560616989937835,0.0,0.0,0.0,0.0,0.0,0.001098938754102855,0.0,0.0009171132273157619,0.0006922956347180253,0.0007634640737436149,0.00016343056702420154,0.0,0.0009577774283885834,9.602763587672334e-05,0.0,0.0,0.0,0.0016533305258638223,0.0,0.0,0.000159481349258987,0.00019029410502178197,0.0012336507317282472,0.0017296416405432572,0.0,0.0,0.0,0.0,0.0013242403086089094,0.0,0.0,0.5772027122400992,0.0,0.0,0.5772027122400992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772027122400992,0.0,0.0,0.0,0.0
Charlie Countryman,0.0009172149045292143,0.0,0.0,0.00012116887163701997,0.0,0.0,8.167913155662768e-05,0.0,0.0,0.0,9.296011808609028e-06,0.0,6.094750778465835e-05,1.9217317449760014e-05,0.0,0.015049100595063317,0.0,8.002390886813695e-05,0.0,0.0,4.684245688063514e-05,0.0,6.912821928002765e-05,0.0,0.0001823053990094645,0.0,3.1421681354392065e-05,0.001514826612659473,0.0003038259729308605,0.0005277009999693461,1.3387912507511463e-06,0.0,0.0,0.0,0.00026676390175153986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015506422791979356,0.00012098905022801618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014891392408486654,0.026631613217968305,0.0001285947011799669,0.00034546760877005576,0.0,0.0003549772357874916,0.0018189152449903483,0.0,0.00040924366866192384,0.0028365835214533264,0.00024382907780529025,0.000732510595905709,0.0,0.0,0.0,0.0,0.001138824557028633,0.0011429497644708366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006858697134053636,0.0,0.0,0.004516847891887343,0.0,0.002024434276647951,0.0,0.0,0.0,0.005104566145441096,0.0,0.004166064011407679,0.5770543035731881,0.5770543035731881,0.5770543035731881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The House of the Devil,0.0,0.0,0.0,0.021982155522650836,0.0,0.0,0.0,0.0,0.0,0.0,0.00023652465340424426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076442141542911995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3096596866759906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005069534096226876,0.0002279949507406768,0.0,0.0,0.015777431553931624,0.011303412662154113,0.0006750217959152153,0.01584856055556755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010643137020712522,0.0,0.0,0.0,0.0006422459271400964,0.0,0.0,0.0,0.001263067362937275,0.0,0.0,0.04563119563161407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08630302500073155,0.0015202162067479146,0.0,0.0,0.0,0.0,0.9946324893850391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leaves of Grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011818279226789886,0.0,0.0,0.0,0.013498774503759319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005120943691626298,0.0,0.0,0.0,0.007911577591559242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015602852406908865,0.007607322090158983,0.0,0.0,0.013646805085256248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02002564685602566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000937833092809151,0.0,0.03778323432083667,0.0,0.0,0.0,0.0,0.0,0.0023437710906079644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576630378720113,0.576630378720113,0.0,0.0,0.0,0.0,0.0,0.0,0.576630378720113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Ugly Truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014542772422298943,0.0,0.0,0.02109793292004359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012974208457607197,0.0,0.0,0.012282536663746336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022984017069730342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008956073483628136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14605181801521797,0.0,0.0,0.0,0.0004807803121171087,0.0,0.0,0.6990465204864506,0.6990465204864506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Death Wish,0.0026518287692093713,0.0,8.128580825711432e-07,0.031895494961242894,0.0,0.0,0.00015515573178193174,0.0001494939173480093,0.0,0.0,0.0,0.01073346337754144,0.004723996147469708,0.0,0.0,0.0,0.00011967560154841103,0.0,0.0,0.0,0.00034864136613735905,0.0,0.0,0.0,0.0,0.0005113116586102947,2.204106282653689e-06,0.0,0.00010553572850963108,0.00041831257214204403,0.0,0.0,0.0,0.0,0.0,0.0,0.00027380571778699874,0.007146811909340219,5.0619913156295e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006492180374117561,0.0,0.0,0.0003389055655274692,0.001021049218598319,0.0,0.0,0.0,0.0,0.0,0.0,0.0001404698039280187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004446767999594716,0.0016682966239252176,0.0006931089879777969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003606858679125085,0.0,0.0,0.0,0.0,0.0,0.0,0.5769983102202699,0.0,0.0,0.0,0.5769983102202699,0.0,0.0,0.0,0.5769983102202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Slammin' Salmon,0.00126392359135959,0.0,0.0,0.0009719412745530164,0.0002171902810683646,0.031419765179532794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297113340443962,0.0006390528516130229,0.0,0.0,0.0,0.0,0.0013250939223028542,0.0,0.0,0.0,0.0,0.0003643408902911107,0.0,0.0,0.0,0.0012410014671448964,0.0,3.0438444574834915e-05,1.5869725379882723e-05,0.00029021992607863796,0.0,0.0,0.00046071507671822584,0.0,0.0,0.0002282491067167117,0.0,0.0,0.0,0.0,1.9038523774322044e-05,0.0,0.0004747239440224362,0.0,0.0,0.0,0.0,0.0017478171330950832,0.00031795987918594224,0.0012891197160168264,0.0,0.0,0.0,0.0,0.0002313461070616762,0.0,0.0,0.0,0.0,0.000401260633471131,0.0005043675257366408,0.0030202336428433217,0.0,0.004428637927225614,0.0,0.0,0.0,5.2062613369151494e-05,0.0,0.0038666487640431147,0.0008401693827654221,0.0,0.0,0.009203727523038736,0.0,0.0,0.0014309521693298586,0.0,0.00022247957910365921,0.004638085882281366,0.0,0.0,0.0,0.0027298497572015496,0.003371405865670671,0.0,0.0,0.0,0.0005530432269669496,0.0011720123528336803,0.0007980788612806111,0.0,0.0,0.006652411281228769,0.0,0.9988469917243056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Private Lives of Pippa Lee,0.0,0.0,0.00015065929420751372,0.0004136330214343847,0.0,0.0,4.41955535874622e-05,0.0,0.0,0.0,0.0,0.0,0.0002877821896637636,0.014457318369006862,0.0,5.33469392792866e-05,0.0,0.0,0.0011556160061133316,0.000289890524073178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040471808520813697,7.98482227542253e-05,0.0,0.0,0.00606921704514405,0.001395587986414336,0.00023215556908747094,0.0,0.0,0.0,0.0,0.0,0.0,0.0002442548726653203,0.00015405181770098092,0.001036498637812981,0.00027600166547443234,0.0,0.000328421341200896,0.0,0.0,0.0,0.0,0.0,0.0006812064827041731,0.0,0.0,0.0,0.0,0.00010484178640784601,0.0,0.0,0.0,0.0,0.0,0.0006804813867295111,0.0007519939196332544,0.00013676172850975908,0.0,0.0,0.0003499642389266554,0.0,0.0,0.0,0.0,0.0,0.0,0.002806865210056715,0.0008197959979704312,0.03962741640164261,0.0,0.001558852311048342,0.0,0.0,0.0,0.001305189355767676,0.0,0.0040309841408394794,0.0,0.002267204331668045,0.0,0.0,0.0,0.0,0.0,0.0022062388888198703,0.0017079363430679395,0.5768116681630355,0.5768116681630355,0.5768116681630355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Informant!,0.0,0.0,0.00021422316899917377,0.0006593959305873525,3.6759073104213755e-05,0.014349503843853188,0.0,0.0,0.00012797428073159413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020685860399697497,0.0012986022073833484,0.0,0.0,0.0,0.0002719051331191837,0.0,0.0,0.0003436359437540519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00854542778359018,0.0,0.0,0.0,0.0,0.0,0.004809886350595711,0.0,0.0,0.0057748868962617895,0.0,0.0,0.0010339351953147517,0.000245328130690819,0.0,0.0,0.0,0.0009009440465570263,0.0,0.0004321915322853914,0.0,0.0001624328201228674,0.0,0.0,0.0,0.0,0.0009402081370157436,0.0,0.0,0.0015480984630554544,0.0003276085556527549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013562759904211265,0.0,0.0003634498842404841,0.0,0.0,0.0,0.0,0.0014594315347674475,0.0,0.0,0.0017576258039378183,0.0,0.0,0.0,0.0,0.0,0.000842564075496996,0.0,0.0,8.686662706830652e-05,0.001803960474635041,0.0,0.001959833406008198,0.0,0.5772468039522912,0.0,0.0,0.0,0.0,0.0,0.0,0.5772468039522912,0.0,0.0,0.5772468039522912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burlesque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530771243085417,0.0,0.0,0.02029947912701079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02840260886214706,0.0,0.0,0.0,0.008376203301273871,0.002301128537618116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005386239439509221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01809601962910593,0.0,0.0,0.0,0.0,0.0006476011360145927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005156127611910178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765213760534482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765213760534482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765213760534482,0.0,0.0,0.0
Soul Men,0.0,0.0,5.789843648756803e-05,0.0,0.0004622341430321865,1.3656727868321367e-05,0.009859264126171089,0.0,0.013046232105465306,0.00015535242089131587,0.0,0.0008817991428950179,0.00011298442656880747,0.0,0.0,0.00014993596449660546,0.012593219137853887,7.054525072943135e-05,0.0,0.0005454436030456704,0.0,4.081195520159445e-05,0.0006287446618652542,0.0,0.0,0.0,0.0,0.0034134273899572194,0.0,0.00019398354400745484,0.0,1.5571481731965598e-05,0.0,1.9926330771107155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003131906224560716,0.0,0.0,0.0,0.0,0.0,9.423330331408716e-05,0.0015799829179417445,0.0,0.0,0.0,0.0002668601326738482,2.6627414232382144e-05,0.0,2.6271897118644257e-05,0.0,6.490275109850982e-07,0.0007318775613821655,0.0001728054361801002,0.0,0.0011336192705467458,0.0,0.00033382075509109065,0.0,0.0010214419725775574,0.0,0.0,4.961010173881728e-05,5.8862608942898554e-05,6.967525491200978e-05,0.0022470569953973022,0.0,0.0011526364636932965,0.0,0.0,0.0009827226208255096,0.0,0.0,0.017846539835491858,0.0,0.0,0.0,0.0,0.000895344887300192,0.0038809530066462768,0.0,0.0,0.0,0.0,0.002327769648494045,0.0,0.0025345623061391854,0.0,0.0,0.006870708945985664,0.0,0.0025914859981102604,0.0,0.0007225169937889809,0.0,0.5771039401223977,0.5771039401223977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771039401223977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Taking of Pelham 123,0.00847094506261491,0.0,0.03153798305240756,0.0,0.0,0.0,0.0,0.0,0.0019091286640910477,0.0,0.0,0.0,0.00019315190576069385,0.0002004423698766747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.435401120013572e-05,0.0,0.0,0.0,0.00013207570752395633,0.0,0.022011130804739983,0.0,0.0,0.00033962022619931156,0.0,0.0,0.0,0.0,0.0,0.00021353401449892515,0.00015132210481313594,0.0,0.0,0.0,0.0003747718987967584,0.0,0.0,6.527542669942871e-06,0.0,0.0,0.0,0.0,0.009229548956956692,0.0,0.0,0.0006206367130286646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014853158034676858,0.0,1.6517959827550086e-05,0.0,0.0,0.0,0.0,0.0002598461378412029,0.0,0.0,0.0,0.024975870763076634,0.0,0.0,0.0,0.0,0.0274850851194715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501002093801594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764706004842389,0.0,0.0,0.0,0.5764706004842389,0.0,0.0,0.0,0.5764706004842389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dirty Girl,0.0003655744291370377,0.0,0.00032696877472271547,0.0,0.01668008476520362,0.0007266975884653794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5632138755532457e-05,0.0,0.0,0.0005141991014131367,0.0,0.0,9.296167888514778e-05,0.00013275042657269275,0.0004621265180797182,1.7785190500091105e-05,0.00010731889697367461,7.4200025061337114e-06,0.0,0.00014513202747663798,0.0010826105993769451,0.0003774508852715242,2.892187548661844e-05,0.007224385016202968,0.0,8.72831836274004e-05,9.935027536526163e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.03676399786777e-05,0.0,1.7927744156223262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004091416703507964,0.00010369906520022228,0.0,0.0,0.0,0.0,0.0,8.871031896878327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020515485484996402,0.00017728993944608108,0.0,0.0,0.0038015586469603638,0.0,0.00026470462143172497,0.00039977611309056644,0.00035139027201211914,0.0,0.001027872043843354,0.0,0.000437943482964636,0.0,0.0,0.0,0.0,0.0007450500245455543,0.0,0.0,0.0,0.0009410696923176641,0.0010699483785694117,0.0,0.0004647413940111964,0.0,0.003005748215662424,0.0,0.00022147957847429227,0.0018033028765427714,0.0,0.0014904067448022822,0.7069771112069939,0.7069771112069939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veronika Decides to Die,0.0,1.434323413719824e-05,0.0,0.00026409503226479825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010349766972354579,2.0538197287910596e-05,0.0,0.0,0.0,0.0002167780824559204,0.0,0.0,0.0,0.0,0.0,0.0,5.521644980804924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006687610871527189,0.0,0.0,0.0,0.0,1.6437840844986248e-05,0.0,0.00019308410326947522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034360589333531634,0.0013041599063711793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013318607624542068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019498610044870418,0.0,0.0006658544038331291,0.0033959535069721753,0.0,0.0025172374284562968,0.0,0.0003784356647594056,0.0,0.05591253013949135,0.0,0.0003313554142294222,0.05844878839536057,0.008323275512932014,0.0,0.0,0.0,0.0049319418869336485,0.001870343854458046,0.0,0.7047302945357052,0.0,0.7047302945357052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Invention of Lying,0.0,0.0,0.0,0.0006983349480083864,0.0006221089453856012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.292709474616476e-05,0.0,0.0,0.020953550972034565,0.0,0.0,0.0,0.0,0.0,0.0002032041898519466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014090982666300081,0.0,3.0071428510460538e-05,0.0,0.0,0.0001978754642938751,0.0001744382129362666,0.00016013195762235228,1.4669504501294767e-05,0.004318095607675605,0.0,0.0,0.0,7.5214942736209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037359889199932363,0.0,0.0005025821551165421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035170846636850436,0.0,0.0,0.0004183360615970062,0.0,0.0,0.00046493028094272265,0.0,0.0,0.0,0.0,0.0,0.0006842365775760535,0.0010851142149929352,0.0,0.0,0.001069155559074803,0.0,0.0,0.0,0.0,0.0006995874433838539,0.0,0.00016343204842171377,0.0,0.013678351214953047,0.0014095024674230614,0.0008158242555535247,0.0,0.007354680617386187,0.0,0.0,0.0,0.5770888630431394,0.5770888630431394,0.0,0.0,0.0,0.0,0.5770888630431394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Poole Is Here,0.0,0.0,0.0,0.01733796014620185,0.0,0.016325943705420846,0.009895302606447776,0.0,0.0,7.827441143482041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3779972332838849e-05,0.0,0.0,0.0002787152796417236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006434089112066978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023779230098967507,0.012118852065257342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006686437111679811,0.0,1.0172043955369369e-05,0.0,0.00035027453694175205,0.0,0.0,0.0,0.0,0.0,0.0,8.637074328235799e-05,0.0007876982995015883,0.0,0.0,0.0,0.0,0.0,0.0,0.0007131271005845265,0.0,0.0,0.0017945092302343955,0.0,0.09600254138573208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035503201680214,0.7035503201680214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Choke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648499259361987,0.0,0.0,0.0,0.0,0.00014946795172812404,0.0,0.0,0.0,0.000380164187918365,0.0,0.0,0.0,0.0,0.0003014895643437294,0.0,0.0,0.0,0.0,0.0,7.995628814152215e-05,0.0,0.0,0.0,6.6582610217897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017063841762036656,0.013025288724005768,0.0009033854725787993,0.0,0.0,0.0,0.0,0.0,0.0,0.013668145367160812,0.0,0.0,0.0,0.0,0.0,0.03742533524224394,0.0,0.0,0.0,0.002603932502930803,0.0,0.0,0.0,0.0,0.0,0.000618737726880457,0.00027436687893715625,0.0,0.0,0.0020972782538033153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011456244765578874,0.0,0.0,0.0,0.0,0.0,0.7063830996377114,0.7063830996377114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centurion,0.0,0.0,0.0,0.01920842527592426,0.0,0.0,0.0,0.004708887442354878,0.0,0.0,0.0,0.0,3.650175421321826e-05,0.0009008396934541175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4486465387757e-05,0.0,0.0,0.0003603509663249444,0.0,0.0,0.005274454922951965,0.0,0.0,0.0,0.0,0.0,0.0,4.1596742302146914e-05,0.0,0.012465656603842806,0.000533564119905194,0.0,0.00031437617369531594,0.0,0.0,0.00017432464241908153,0.0,0.0,0.0,0.0,0.0,0.0005155759562244042,0.0012353204332310943,0.0,0.0,0.0,0.0,0.0014078325652507413,0.0,0.0,1.7924111088617556e-05,0.0,0.0014532617720431997,0.0,0.0,0.0,0.0,0.0,0.0,0.00022536471335272612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000306439979560714,0.0,0.0,0.0,0.0013714242738270585,0.0,0.0,0.0011444187944051624,0.0003776969725588771,0.0,0.0,0.0017171014616787818,0.0,0.0,1.6659876885159154e-05,0.0,0.0009244777283042442,0.0,0.0,0.0,0.0,0.006294742257988798,6.084661272796225e-05,0.0,0.0,0.0,0.5771688074658735,0.0,0.0,0.0,0.5771688074658735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771688074658735,0.0,0.0
